id,review,rating,createdAt,lastComment,qtyItem,orderedAt,orderItem,tagsData,replayComment,timeReplayComment
92bda644-fa28-4699-9200-f51185c46b30,Porsinya terlalu sedikit sih menurutku,1,2023-10-31T15:36:41.079972+07:00,,4,2023-10-31T07:52:06.584078Z,"Es Batu, Teh Poci Mangga, Ceker Mercon, Oseng Tempe Lombok Ijo",CANNED_RESPONSE_PORTION,,
e5e63f47-06c4-4067-88e0-742f18dc6072,porsi oseng tahu lombok ijo terlalu sedikit,4,2022-06-15T11:17:43.981102+07:00,,3,2022-06-15T03:46:34.464734Z,"Oseng Tahu Lombok Ijo, Soup sayuran, Soup Jamur Tiram",,,
57718fb1-4eeb-43f0-880f-544f605b6bba,"pesen sop makaroni tapi makaroni nya cm 1 biji, rasanya ga enak sama sekali, sop baksonya jg ga seger alias baksonya basi, cekernya ga mateng masih ada warna darahnya dan keras. warung makan terburuk di gofood. chef juna menangis melihat ini 😭",1,2022-03-13T22:10:56.965654+07:00,"{'id': '0ad2d6d2-ad28-4d53-b02f-8781d96c8f87', 'text': 'Selamat sore bos..terimakasih atas ulasannya dan kami mohon maaf blm bisa memuaskan anda bos,ahhh mosok yg terburuk?sebegitu burukkah kami sehingga GoBiz memilih kami sebagai super partner?bila kurang puas silahkan hub.kami 085292189701,terimakasih.', 'createdAt': '2022-04-24T14:15:13.399781938+07:00', 'author': {'fullName': 'Amalia Diah', 'isMerchant': True}}",3,2022-03-13T14:17:10.893855Z,"Ceker Mercon, Soup Bakso, Soup Makaroni",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PRICE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_ORDER,"Selamat sore bos..terimakasih atas ulasannya dan kami mohon maaf blm bisa memuaskan anda bos,ahhh mosok yg terburuk?sebegitu burukkah kami sehingga GoBiz memilih kami sebagai super partner?bila kurang puas silahkan hub.kami 085292189701,terimakasih.",2022-04-24T14:15:13.399781938+07:00
975cbf1c-87fe-4b7e-8796-02a8bc46bacd,"mantappp minta yg baru dikasih yg panas, tq seller sukses terus ",5,2022-01-13T12:46:35.435342+07:00,,3,2022-01-13T05:17:14.093778Z,"Paket CERIA isi 6 Box Bakpia isi 20 (Free Dus Traveler Packing), Tambahan Kardus Traveler Packing Muat Hingga 6 Kotak Bakpia, Kacang Hijau Original Isi 20",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE,,
84bacde4-fe9b-479b-ad9e-e179fdf4352f,"Saya pesan 6 box semua isi 20, tapi ada satu box yang isi 15, :(. Tidak bisa komplen karena kondisi hujan dan driver pun tidak cek. ",4,2021-09-11T21:45:22.523774+07:00,"{'id': 'c4f406dc-ddca-4802-aa87-d6db1364d7b4', 'text': 'Hallo kak, jika terdapat kesalahan pada pesanan maka bisa di lakukan claim ke nomor resto cabang terkait, semua keluhan dan pelayanan akan kami layani dengan free , Terimakasih', 'createdAt': '2021-09-14T16:53:03.958043181+07:00', 'author': {'fullName': 'Ade Kurniawan', 'isMerchant': True}}",3,2021-09-11T10:37:50.970818Z,"Paket CERIA isi 4 Box Bakpia isi 20 (Free Dus Traveler Packing), Kacang Hijau Rasa Coklat Isi 20, Bakpia Mix Aneka Rasa Buah isi 20",,"Hallo kak, jika terdapat kesalahan pada pesanan maka bisa di lakukan claim ke nomor resto cabang terkait, semua keluhan dan pelayanan akan kami layani dengan free , Terimakasih",2021-09-14T16:53:03.958043181+07:00
5b38214e-d048-4c37-8f20-3fddcc32e295,Pasti pesen lagi ,5,2021-05-30T09:52:48.879472+07:00,,3,2021-05-28T06:13:32.48349Z,"Kacang Hijau Isi 15, Bakpia Kumbu Hitam Isi 20, Kacang Hijau Mix ori dan Kumbu Hitam isi 20",CANNED_RESPONSE_VALUE,,
d3cfe282-cc5b-4724-9213-c45ab453c093,mbok nasinya ditambahi..,4,2023-11-07T07:00:27.164956+07:00,,1,2023-11-06T23:27:58.144937Z,Nasi Gudeg Krecek Telor Suwir,,,
dc429edd-4fe1-4f9c-a71f-4bc1b22994b0,Enak bgt sumpah dah,5,2022-04-28T10:54:07.405562+07:00,,1,2022-04-28T03:17:07.6639Z,Nasi Gudeg Krecek Telur,,,
f51ad2d9-7597-485d-b65c-6d54e2b00bac,"Gudeg terfavorit dari semua merk, rasaya benar2 pas, ayam emppuk, nasi pulen, telur mantap, krecek tidak prengus, gudeg tidak eneg, mantul semua",5,2023-10-29T13:52:04.50896+07:00,,1,2023-10-21T07:11:10.387502Z,Nasi Gudeg Telor Suwir,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
c2efa6f5-1ec4-4eba-8158-1794237720b5,Daging paha bisa lebih dikit,4,2022-12-08T12:15:38.67533+07:00,,2,2022-12-08T03:33:40.605553Z,"Nasi Gudeg Paha, Nasi Gudeg Paha",CANNED_RESPONSE_PORTION,,
1879d290-8955-4ba5-a5a3-ca907886d542,Pak. Ini kok ndk ad pilihan tip yaa .. atau tunggu sbntr . Saya mau sampai pak,5,2022-04-23T14:07:41.193045+07:00,,1,2022-04-23T06:35:02.515183Z,Nasi Gudeg Tahu,,,
ebb717b0-e0bc-4af4-809a-17a609a7c1f4,arehnya kyk gk fress,2,2020-12-01T14:29:57.469+07:00,,1,2020-11-29T13:47:02.771465Z,Nasi Gudeg Sayap,CANNED_RESPONSE_TASTE,,
657be649-4dae-4afa-acc2-244594e2b329,ayam suir nya dikit banget,3,2019-12-01T13:30:15.205+07:00,,1,2019-12-01T01:56:15.052104Z,Nasi Gudeg Suwir Telor,CANNED_RESPONSE_PORTION,,
37c2e3f4-38ca-4993-a394-5c807106f397,enak tolong di pertahanin ya,5,2023-11-20T21:47:46.961743+07:00,,1,2023-11-15T02:29:46.074736Z,Nasi Pecel + Oseng Tempe + Peyek + Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
b34dfd28-4d89-4b79-9396-2a6f3121a93b,"- mantap sambel pecelnya..., jempol limo 👍🏽👍🏽👍🏽👍🏽👍🏽",5,2023-02-27T09:59:05.811841+07:00,,3,2023-02-27T01:38:45.113421Z,"Nasi Pecel + Oseng Tempe + Peyek + Tempe + Telur, Peyek teri, Telur Asin",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
1a8a557f-5270-47a4-9e2e-c650d0c59fe3,"bumbunya kelewat pedas, sayuran ya dikiiiit banget Gak sebanding ama nasinya.",3,2022-07-09T10:06:30.54407+07:00,,3,2022-06-30T06:02:32.522289Z,"Nasi Pecel + Oseng Tempe + Peyek + Telur, Es Jeruk, Paket A",CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_FRESHNESS,,
afbea06d-e970-4514-aa95-7f6a4bcac4fe,rasanya enak  banget tapi peyek nya kurang banyak 😄😄,4,2021-12-13T15:50:15.938407+07:00,,1,2021-12-13T08:04:56.622927Z,Nasi Pecel + Oseng Tempe + Peyek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PRICE CANNED_RESPONSE_PACKAGING,,
a407e1a3-4c2e-46d4-bd2d-8d7ca6e932d1,"mantull, paket cepat sampai",5,2023-07-13T10:09:32.21661+07:00,,6,2023-07-13T02:44:20.257507Z,"Gudeg Kaleng Bu Tjitro - ORIGINAL, Gudeg Kaleng Bu Tjitro - PEDAS, Sambel Goreng KRECEK MERCON - kaleng -  BU TJITRO, Sambel Goreng KRECEK ORIGINAL - kaleng -  BU TJITRO, Wedang Uwuh - Isi 10 pack, Wedang Uwuh Jahe Merah - Isi 10",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
7909cfd9-6472-43df-b4e1-123882d1f0e9,promonya oke bangeeeet,5,2022-01-28T10:48:10.995082+07:00,,3,2022-01-28T02:55:54.633371Z,"Yangko  GIANT Aneka Rasa, Mino - Mini Nopia PADI MAS - GULA, Madu Mongso",,,
fb864671-4ad9-49c9-bf6f-d356756c6afd,"telur nya uatos bianget, gak fresh ya? seperti telur anget2an kemarin. dipotong pake sendok memcolot, loncat",3,2023-10-22T06:17:37.251517+07:00,,1,2023-09-22T12:54:19.04748Z,Nasi Gudeg Krecek Telur,,,
b736d706-cf96-4806-8706-8a53980c2e18,enak tapi kurang asin dikit,5,2022-12-21T21:05:15.126751+07:00,,2,2022-12-21T07:45:56.638639Z,"Nasi Gudeg Krecek Telur Paha Atas, Nasi Gudeg Krecek Telur Dada",,,
a8655cf9-ec38-4ea2-8576-452726e1739a,Jadi gini kita yg niat beli oleh oleh via gofood itu karena ada keterbatasan waktu dan tidak sempat beli langsung.  Jadi toko anda sebenernya bisa menjual dengan harga lebih mahal asal kualitas barang bagus seperti expired tidak mepet. Ini yg di kirim ke saya semua expired 2 harj lagi. Jadi saya sarankan untuk yang lain jangan order di toko ini lagi,1,2023-10-21T23:12:23.753268+07:00,,2,2023-10-21T06:13:17.440738Z,"Pathok 25 Keju, Pathok 25 Kacang Hijau ( Bakpia Basah )",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_VALUE,,
47a0c9fd-1fc0-43b3-a04f-7e18b112d5f0,"telurnya masih ada cangkangnya, mungkin lebih teliti lagi supaya kebersihannya terjaga, rasanya enak",2,2023-10-31T16:43:12.592917+07:00,,2,2023-10-31T04:15:59.699327Z,"Lotek Kupat, Gado Gado",CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_FRESHNESS,,
24ed60d7-705b-4b4f-8e98-b6fb9cff3d85,"lotek paling pas rasanya, sayuran selalu segar, pertahankan.. 👍",5,2021-12-01T16:53:35.983117+07:00,,2,2021-11-30T05:23:21.159988Z,"Lotek Tanpa Kupat, Tahu Guling",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
9b1f2b5e-e743-4e95-8c76-debc99e59d5b,"Request pedes sedikit, datangnya puedeesss buanget😅",2,2023-11-23T17:41:44.240673+07:00,,2,2023-11-19T11:00:18.418913Z,"Tengkleng, Mie Lethek Goreng",CANNED_RESPONSE_TASTE,,
cf105fb0-05cf-4cf2-8f3c-2fabb271ed0f,"Kelihatan nya aja banyak, asli nya ga worth dengan harga segini,,, rasa biasa ajah,,, cukup bintang 1",1,2022-06-01T21:08:20.451704+07:00,"{'id': 'b26c7300-07bd-4bd4-b3bb-a27e320ada82', 'text': 'Selamat sore kak , untuk standar porsian dari menu sate dan menu lainnya sudah mengikuti standart . Dan beberapa gerai pun porsiannya juga sama  kebanyakan , untuk daging dan rasa kami selalu utamakan kwalitasnya.  Terimakasih atas ulasan kakak.', 'createdAt': '2022-07-20T17:08:13.934916464+07:00', 'author': {'fullName': 'jeff daniel', 'isMerchant': True}}",4,2022-06-01T13:01:15.399334Z,"Gule Daging, Paket Sate Klathak + Nasi, Kicik, Krupuk",,"Selamat sore kak , untuk standar porsian dari menu sate dan menu lainnya sudah mengikuti standart . Dan beberapa gerai pun porsiannya juga sama  kebanyakan , untuk daging dan rasa kami selalu utamakan kwalitasnya.  Terimakasih atas ulasan kakak.",2022-07-20T17:08:13.934916464+07:00
ff469f83-6eb3-4608-a484-4e0cadab1120,not recommended,3,2021-11-01T12:38:05.583105+07:00,,2,2021-10-30T14:42:23.721929Z,"Sate Klathak, Tongseng",,,
c58f60cb-b884-46ff-8c15-2e589038ebfd,"mf sy sering sdh sering langganan go food d sini,bwt pesenan hr ini td sy sgt kecewa,,pesenan yg dtg tdk sesuai,,sy pesen oseng mercon,tp yg dtg cm ayam geprek biasa aj,bukan oseng mercon,,pdhl hargana oseng mercon",2,2020-05-18T13:31:38.853+07:00,,3,2020-05-18T02:16:39.194762Z,"Paket Geprek Bensu Oseng Mercon, Mie Goreng, Nasi Putih",,,
c477fa6f-c593-4cd4-a302-eabbbfed2e7a,sayur kurang banyak. banyak gorengannya doang. kl rasa enak,3,2023-11-15T10:51:42.439975+07:00,,2,2023-10-21T04:41:59.162341Z,"Nasi Goreng Telur, Lotek",,,
ad2c3291-f7d5-4dfe-9f95-d73a2ba053a7,superb fresh ingredients!,5,2023-08-30T07:53:12.716774+07:00,,3,2023-08-29T02:30:54.491615Z,"Lotek, Gado-Gado, Nasi Pecel",CANNED_RESPONSE_VALUE CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING,,
e1208640-2ee6-494c-a760-b48c6690c3a4,"rasanya lumayan enak tapi bumbunya terlalu sedikit jadinya kering bgt loteknya, kerupuknya ada yg alot, tingkatkan lagi yaa",4,2023-06-29T11:06:58.500866+07:00,,1,2023-06-29T03:25:22.175167Z,Lotek,,,
66364324-e07b-43b9-874c-2159aebbc7c8,sudah pesan extra bakwan tapi ndak dikasih,3,2022-05-25T16:44:32.36187+07:00,,1,2022-05-25T03:53:41.15235Z,Lotek,CANNED_RESPONSE_ORDER,,
ea61d069-ba84-4980-a4f4-0c6c4fab0e3d,"bu, jangan pake plastik mika tumpah semua saos kacangnya.",4,2020-08-07T11:29:04.177+07:00,,3,2020-08-07T03:03:02.489896Z,"Lotek, Telur, Bakwan",,,
42ee32bc-72af-4480-8c83-d8aaf0685f6e,"kerupuk melempem, porsi kecil",2,2019-10-07T14:10:00.969+07:00,,1,2019-10-07T02:26:26.54079Z,Lotek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_PORTION,,
11f09915-a6e2-4f74-bfec-a4b9e6118dd4,porsi tongseng untuk ukuran harga segutu sedikit banget,2,2020-07-23T10:47:38.714+07:00,,2,2020-07-22T07:59:48.822614Z,"Sate Klatak Kambing, Tongseng Mercon Kambing",CANNED_RESPONSE_PORTION,,
591df348-a9a2-4f58-8d97-8260ae91e8c6,pesan osen ati dikirim orak arik telur ,1,2022-06-04T01:37:21.466477+07:00,,3,2022-06-03T18:05:48.271259Z,"Nasi Oseng Ati, Nasi Ayam Rica, Mie Setan",,,
2fb653b0-a857-404e-b0c1-0cd0009a88e3,harganya diturunkan dong 😁,5,2020-09-23T22:05:00.628+07:00,,4,2020-09-20T08:48:54.160996Z,"Nasi Oseng Ayam, Nasi Orak Arik Telor, Mie Dok Dok, Nutrisari",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
24329f9f-67f6-447b-9f1c-48053bf8f38d,"maaff tapi kali ini aku beli rasa ayam rica nya tidak sedang seperti biasanya, agak kurang enak gitu rasa nya kurang balance. ",3,2023-11-15T14:45:03.330617+07:00,,3,2023-11-13T16:40:57.192692Z,"Nasi Ayam Rica, Nasi Oseng Ayam, Telor Dadar/Ceplok",,,
5fee1361-1d36-4eda-8423-8d7094eed6b5,"Pedes pol, aku dah noted ga pedes loh aa :’)",5,2023-11-17T20:14:15.435204+07:00,,1,2023-11-17T12:36:46.90807Z,Nasi Oseng Ayam,,,
88c1cade-204d-4040-b237-9bd3cc5633b4,Alhamdulillah Barakallah,5,2023-07-29T08:00:04.151033+07:00,,5,2023-06-11T03:29:59.458191Z,"Tempe Bacem, Sayur Oseng Kacang Panjang, Teh, Sayur Daun Pepaya, Capcay Sayur",,,
c0953e19-23eb-425d-b83b-45322c050a36,tahunya sebiji doang ,3,2022-11-13T12:58:02.674455+07:00,,4,2022-11-13T05:26:11.883263Z,"Ikan Tongkol, Tahu Balado, Sayur Oseng Cambah, Ikan Mangut Patin",,,
9b20cee2-1850-4ed0-b9eb-7fb3d6a37f00,Jum'at Barakallah,5,2022-07-29T10:07:06.617402+07:00,,4,2022-07-29T02:03:40.454443Z,"Tempe Bacem, Sayur Oseng Jipang / Labu Siam, Sayur Oseng Cambah, Teh",,,
56af7b01-3d05-435c-8884-4c91ce8500ec,Alhamdulillah Barakallah,5,2022-06-13T12:42:51.568182+07:00,,4,2022-06-13T02:36:00.122542Z,"Sayur Oseng Jipang / Labu Siam, Teh, Sayur Oseng Cambah, Tempe Bacem",,,
07774454-7c1d-4ef2-a42e-277aee12d154,"masakannya mantab mak nyus, tempat bersih, penjualnya cantik2 ramah2...",5,2019-11-18T12:42:55.588+07:00,,6,2019-11-18T05:11:15.514217Z,"Capcay Sayur, Sayur Oseng Buncis, Sayur Bothok Tempe & Teri, Tahu Bacem, Tempe Bacem, Teh",CANNED_RESPONSE_VALUE,,
0f09057b-339c-4639-bfc0-8ecda295966c,lumayan enak si tp estehnya pait,5,2023-11-14T10:26:34.245056+07:00,,2,2023-11-14T02:46:52.813317Z,"Paket Dos Nasi Gudeg Areh Ayam Kampung Paha Ceker Dan Kerupuk + Krecek, Es Teh Manis",,,
8191462b-dba9-4662-bcc1-c6eb154986ab,godeg telur ayam suwir ra ono telure,1,2023-06-29T08:58:54.681865+07:00,,1,2023-06-29T01:24:45.200544Z,Nasi Gudeg Areh Ayam Kampung Suwir + Telur,,,
c8216f9f-3392-4527-9b53-5a79028c5d4e,oseng mercon tidak ada .nasi malah di masih bubur,1,2023-02-12T09:45:35.026931+07:00,"{'id': '483fde7c-463c-4605-acae-7cdc4b188e7d', 'text': 'Pesanan berikutnya bisa di sampaikan ke drivernya ya kak, kalau ada kekurangan, pesanan sebelumnya, mohon maaf atas kesalahannya kami.\nTerimakasih', 'createdAt': '2023-02-28T06:57:32.585081104+07:00', 'author': {'fullName': 'Yustinus Aditiya Nugroho', 'isMerchant': True}}",2,2023-02-12T02:34:10.701421Z,"Bubur Putih, Nasi Gudeg Areh Paha Ceker",,"Pesanan berikutnya bisa di sampaikan ke drivernya ya kak, kalau ada kekurangan, pesanan sebelumnya, mohon maaf atas kesalahannya kami.
Terimakasih",2023-02-28T06:57:32.585081104+07:00
d3a4eaee-3914-469a-90a9-b9db6deb8cbc,"rasa oke, porsi oke tapi kemasan gak oke",4,2022-09-12T19:01:24.731438+07:00,,6,2022-09-11T00:35:05.332073Z,"Bubur Gudeg Telur Krecek Dan Areh, Nasi Ayam Goreng Kota + Kerupuk Udang, Telur, Rambak Kecil, Kerupuk Udang, Es jeruk Manis",,,
7d50ba59-21dd-4375-aa84-0faaac1ff95d,gudeg agak pahit dan sangit,3,2022-04-26T13:28:05.315595+07:00,,1,2022-04-22T05:34:08.015619Z,Nasi Gudeg Areh Ayam Kampung Suwir,,,
f84c150d-d88f-4f24-934e-2f33e2e8355e,terima kasih... sama-sama berkah ya,5,2021-10-31T11:54:08.076302+07:00,,4,2021-10-31T03:53:06.980132Z,"Nasi Gudeg Areh Ayam Kampung Suwir + Telur, Nasi Gudeg Areh Ayam Kampung suwir, Nasi Gudeg Areh Ayam Kampung Paha Ceker, Nasi Gudeg Areh Telur",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
02538ba7-a825-4844-9dd4-a5bcd6e0b44a,Gak dikasih pipet minumannya.,5,2021-02-17T14:49:23.245048+07:00,,2,2021-02-17T00:13:23.250335Z,"Bubur Telur Gudeg Areh, Susu Coklat",,,
8c83a21f-5695-4edb-89d6-7276d0737fc4,salah satu menu wajib jika saya dinas ke Jogja. sudah jadi comfort food,5,2023-11-12T19:09:49.927541+07:00,,1,2023-11-12T11:08:19.664775Z,"Nasi Gudeg Telur,Ayam Suwir Tahu+ Krecek",CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_VALUE,,
55d20cd0-32c3-4d25-8553-4e589f1ff636,Sambal goreng krecek dan tempe nya kepedesan untuk ukuran gudeg,4,2023-06-10T07:36:06.348593+07:00,,1,2023-06-09T08:17:54.655867Z,"Nasi Gudeg Telur,Ayam Suwir Tahu+ Krecek",CANNED_RESPONSE_TASTE,,
4679ef60-0c59-4e45-9e0e-695a9c318cbc,"Karena rasa nya cocok,jadi pengen mmpir ke restonya,teh nya juga enak,gratis lagi👍",5,2023-02-21T11:58:14.630419+07:00,,1,2023-02-21T04:22:18.275421Z,Nasi Gudeg Paha Atas + Krecek + GRATIS Es teh,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
8cb16209-b38e-4736-b6c4-056eb4d3cc5b,"Ayamnya sebenernya lumayan, tetapi karena terlalu asin rada merusak rasa. Tahu juga terlalu asin. Apa karena dipanasin terus menerus? ",1,2022-12-19T16:39:41.313839+07:00,,1,2022-12-18T11:46:19.117431Z,"Gudeg Dada 1 , Sayap 1 , Telur 2  + Krecek",CANNED_RESPONSE_TASTE,,
11f9247b-ae01-4b85-943d-91361598c6c1,Terimakasih mantap ,5,2022-09-18T18:53:15.038869+07:00,,3,2022-09-17T04:44:46.09165Z,"Nasi Gudeg Telur Krecek, Es Teh, Es Jeruk",,,
8afe7d88-5d2c-4384-94d9-54d4405ca825,selalu JD menu sarapan favorit aq..,5,2022-06-28T17:38:22.233354+07:00,,1,2022-06-25T23:16:19.209174Z,Nasi Gudeg Telur Tahu +krecek,,,
03380279-c29a-4802-83da-1c912377f594,dengan harga yang sama di gudeg wijilan yg lain porsinya lebih banyak.....di tempat bu Is sangat sedikit....jadi ini berarti gudeg bu Is sangat mahal,2,2022-03-13T22:16:54.435261+07:00,,1,2022-03-13T12:46:26.737639Z,"Gudeg Dada 1 , Paha Bawah 1, Telur 3,tahu + Krecek",CANNED_RESPONSE_PORTION,,
4cd286f2-38f1-43be-b15b-094b4f59e41b,semoga tetap enak dan murah (terjangkau),5,2022-01-05T16:56:16.849759+07:00,,1,2022-01-04T05:09:24.610371Z,Nasi Gudeg Telur Krecek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
bd079fcf-75a7-49cc-9bf6-48d0d6777ca3,"Rasa mantep, enak banget, manisnya pas banget. Pasti reorder kalo ke Jogja lagi.",5,2021-11-05T16:11:28.343316+07:00,,2,2021-10-29T23:49:16.957594Z,"Nasi Gudeg Telur Tahu +krecek, Gudeg Sayap + Krecek",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
95689377-43f6-4934-a150-7477ca90dd39,"rasanya mantul bgt, pedasnya trasa, porsinya banyak.. lanjutkan",5,2021-07-16T09:01:10.307609+07:00,"{'id': 'ea293a79-1601-4b3c-959e-4680489d9232', 'text': 'Terimakasih banyak pak', 'createdAt': '2021-07-23T06:39:02.076872928+07:00', 'author': {'fullName': 'Suparno', 'isMerchant': True}}",1,2021-07-16T01:23:42.518456Z,Nasi Gudeg Telur Krecek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,Terimakasih banyak pak,2021-07-23T06:39:02.076872928+07:00
db511ea2-5047-4e4d-bd99-90036c040148,"order wedang uwuh tawar tanpa gula, tapi tetap manis",3,2023-10-21T02:19:41.427701+07:00,,2,2023-10-20T18:58:07.095813Z,"Nasi Gudeg Krecek Telor Suwir, Wedang Uwuh",CANNED_RESPONSE_ORDER,,
a9d92682-0fad-4aeb-9c63-79336ad8c032,pesanan kurang satu,1,2022-12-21T22:45:57.903504+07:00,,3,2022-12-21T15:09:05.507881Z,"Nasi Gudeg Krecek Sayap, Teh / Es Teh, Telor Bebek",,,
b42daa55-1601-41f6-9632-5bea50593c52,saya selalu suka gudeg nya pas sesuai selera dan selalu habis bahkan nambah makan sampai 2 porsi,5,2022-04-25T00:50:21.502564+07:00,,2,2022-04-24T17:14:59.127236Z,"Nasi Gudeg Krecek Sayap, Nasi Gudeg Krecek Telor",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PORTION,,
69ab8ecc-8977-4c7a-92f2-1572fea1ff47,"enak banget bunds xixixiixi, no 1",5,2023-11-17T14:42:34.431303+07:00,,1,2023-11-06T03:46:22.898678Z,Nasi Gudeg Krecek Telur + Ayam Suwir,CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PORTION CANNED_RESPONSE_TASTE CANNED_RESPONSE_FRESHNESS,,
b486d511-4fa6-4496-bcc0-580c40cdbb2b,kal bara g kog g ad y,4,2023-06-09T11:53:13.014972+07:00,,3,2023-06-09T03:03:10.577593Z,"Bakpiaku Isi 10 Rasa Keju, Bakpiaku Isi 10 Rasa Kacang Hijau, Bakpiaku Isi 20 Rasa Kacang Hijau",,,
fced3186-5f87-4d10-8687-fee14661575a,Bakpia Kejunya juara! Enak banget yang keju! Saran buat packing isi 5: pakein cara membuka kemasan supaya gak salah posisi tarik. Kan sedih kalo salah tarik kebuang semua isi kardusnya :(,5,2022-05-12T11:58:05.553397+07:00,,3,2022-05-09T09:05:47.584247Z,"Bakpiaku Isi 10 Rasa Kacang Hijau, Bakpiaku Isi 5 Rasa Coklat, Bakpiaku Isi 5 Rasa Keju",,,
4f79e570-d2e5-4b04-a3cb-c79f67401d52,dah minta yg exp nya lama krn mau kirim luar pulau tp ttp aja dpt yg 2 hari -_- ,1,2021-12-15T21:15:19.46784+07:00,,1,2021-12-15T13:31:16.586391Z,Bakpiaku Isi 10 Rasa Kacang Hijau,CANNED_RESPONSE_FRESHNESS,,
63c3c5b6-8b3d-4159-bb83-939377370ab7,"mantap, enak, amanah, dan recommended",5,2021-06-08T16:02:31.616095+07:00,,1,2021-06-08T08:45:07.987656Z,Bakpiaku Isi 10 Rasa Kacang Hijau,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_PICKUP_EXP,,
eb4cd256-5f1b-46af-a33d-ec65b0eb77e8,yg w psan ga sesuai,1,2022-02-13T19:51:21.405302+07:00,,5,2022-02-12T13:00:03.699642Z,"Duo Sujah Coklat, Nasi Ayam Balado, Ayam Paha Utuh, Jamur Crispi, Nasi Oseng Jamur",,,
